from,to,year,value
AUS,POL,2002,27.248501
AUS,POL,2003,39.970402
AUS,POL,2004,35.18565
AUS,POL,2005,54.880726
AUS,POL,2006,74.575798
AUS,POL,2007,123.0243
AUS,POL,2008,112.5043
AUS,POL,2009,65.426903
AUS,POL,2010,124.5118
AUS,POL,2011,94.918198
AUS,POL,2012,140.90669
AUS,POL,2013,268.3063
AUS,POL,2014,320.82181
AUS,PRT,1984,42.330002
AUS,PRT,1985,43.669998
AUS,PRT,1986,28.200001
AUS,PRT,1987,32.459999
AUS,PRT,1988,52.720001
AUS,PRT,1989,59.450542
AUS,PRT,1990,48.736168
AUS,PRT,1991,51.203125
AUS,PRT,1992,40.858524
AUS,PRT,1993,30.513926
AUS,PRT,1994,32.79541
AUS,PRT,1995,37.023643
AUS,PRT,1996,40.661568
AUS,PRT,1997,34.990002
AUS,PRT,1998,32.750847
AUS,PRT,1999,49.119701
AUS,PRT,2000,23.789
AUS,PRT,2001,31.886299
AUS,PRT,2002,52.318699
AUS,PRT,2003,48.477699
AUS,PRT,2004,33.249599
AUS,PRT,2005,29.3421
AUS,PRT,2006,35.217999
AUS,PRT,2007,52.610401
AUS,PRT,2008,25.296301
AUS,PRT,2009,20.6117
AUS,PRT,2010,16.3888
AUS,PRT,2011,20.4319
AUS,PRT,2012,14.3799
AUS,PRT,2013,18.746401
AUS,PRT,2014,17.203501
AUS,SAU,1984,603.90002
AUS,SAU,1985,418
AUS,SAU,1986,309.89999
AUS,SAU,1987,270.10001
AUS,SAU,1988,241.21068
AUS,SAU,1989,205.53806
AUS,SAU,1990,288.65982
AUS,SAU,1991,279.51749
AUS,SAU,1992,203.30681
AUS,SAU,1993,166.17436
AUS,SAU,1994,202.47931
AUS,SAU,1995,214.55301
AUS,SAU,1996,337.34311
AUS,SAU,1997,467.7626
AUS,SAU,1998,528.263
AUS,SAU,1999,606.87158
AUS,SAU,2000,775.29968
AUS,SAU,2001,1262.1549
AUS,SAU,2002,1126.2643
AUS,SAU,2003,988.79169
AUS,SAU,2004,1280.6299
AUS,SAU,2005,1673.269
AUS,SAU,2006,1843.2205
AUS,SAU,2007,1806.021
AUS,SAU,2008,2300.8093
AUS,SAU,2009,1460.7794
AUS,SAU,2010,1579.7782
AUS,SAU,2011,1738.4617
AUS,SAU,2012,1972.1802
AUS,SAU,2013,2325.6572
AUS,SAU,2014,2223.248
AUS,SGP,1984,706.09998
AUS,SGP,1985,694.28003
AUS,SGP,1986,444.85001
AUS,SGP,1987,626.15997
AUS,SGP,1988,867.63
AUS,SGP,1989,840.25244
AUS,SGP,1990,1191.7552
AUS,SGP,1991,1246.9181
AUS,SGP,1992,1226.8456
AUS,SGP,1993,1476.8516
AUS,SGP,1994,1562.2679
AUS,SGP,1995,1803.0958
AUS,SGP,1996,1984.057
AUS,SGP,1997,1796.1262
AUS,SGP,1998,1295.5923
AUS,SGP,1999,1455.5804
AUS,SGP,2000,2298.3181
AUS,SGP,2001,2405.6799
AUS,SGP,2002,2158.6333
AUS,SGP,2003,2184.7368
AUS,SGP,2004,2299.5303
AUS,SGP,2005,2910.1191
AUS,SGP,2006,3739.407
AUS,SGP,2007,3165.9961
AUS,SGP,2008,4583.5591
AUS,SGP,2009,4004.6353
AUS,SGP,2010,3451.1919
AUS,SGP,2011,3739.9028
AUS,SGP,2012,4912.5225
AUS,SGP,2013,4153.3481
AUS,SGP,2014,4681.2656
AUS,SWE,1984,49.799999
AUS,SWE,1985,79.599998
AUS,SWE,1986,94
AUS,SWE,1987,113.1
AUS,SWE,1988,146.10001
AUS,SWE,1989,209.591
AUS,SWE,1990,143.18449
AUS,SWE,1991,138.92966
AUS,SWE,1992,144.89835
AUS,SWE,1993,127.32134
AUS,SWE,1994,112.88276
AUS,SWE,1995,139.50127
AUS,SWE,1996,194.61804
AUS,SWE,1997,142.16307
AUS,SWE,1998,123.77488
AUS,SWE,1999,113.3189
AUS,SWE,2000,124.57528
AUS,SWE,2001,140.41801
AUS,SWE,2002,220.57883
AUS,SWE,2003,193.26295
AUS,SWE,2004,292.4812
AUS,SWE,2005,342.62741
AUS,SWE,2006,394.5416
AUS,SWE,2007,409.08801
AUS,SWE,2008,571.31781
AUS,SWE,2009,345.2319
AUS,SWE,2010,499.995
AUS,SWE,2011,477.67911
AUS,SWE,2012,315.79019
AUS,SWE,2013,322.94241
AUS,SWE,2014,297.16861
AUS,THA,1984,212.34
AUS,THA,1985,152.82001
AUS,THA,1986,161.12
AUS,THA,1987,227.52
AUS,THA,1988,347.11609
AUS,THA,1989,507.96591
AUS,THA,1990,560.68976
AUS,THA,1991,661.78851
AUS,THA,1992,912.40106
AUS,THA,1993,951.33441
AUS,THA,1994,1070.9054
AUS,THA,1995,1319.9343
AUS,THA,1996,1401.1125
AUS,THA,1997,1285.5354
AUS,THA,1998,896.44324
AUS,THA,1999,976.91608
AUS,THA,2000,1159.6138
AUS,THA,2001,1379.948
AUS,THA,2002,1505.6017
AUS,THA,2003,1584.6002
AUS,THA,2004,2209.6182
AUS,THA,2005,3254.8569
AUS,THA,2006,3453.3796
AUS,THA,2007,3838.0449
AUS,THA,2008,5154.1313
AUS,THA,2009,3853.4297
AUS,THA,2010,5985.3677
AUS,THA,2011,7950.5513
AUS,THA,2012,5474.8501
AUS,THA,2013,5496.4053
AUS,THA,2014,5425.8311
AUS,ZAF,1984,130.13499
AUS,ZAF,1985,113.45
AUS,ZAF,1986,97.900002
AUS,ZAF,1987,105.07
AUS,ZAF,1988,104.46
AUS,ZAF,1989,112.89676
AUS,ZAF,1990,93.068466
AUS,ZAF,1991,139.32433
AUS,ZAF,1992,149.17058
AUS,ZAF,1993,231.96136
AUS,ZAF,1994,308.68231
AUS,ZAF,1995,482.599
AUS,ZAF,1996,732.97015
AUS,ZAF,1997,747.39191
AUS,ZAF,1998,701.68738
AUS,ZAF,1999,585.91266
AUS,ZAF,2000,729.34619
AUS,ZAF,2001,771.51587
AUS,ZAF,2002,811.05231
AUS,ZAF,2003,867.00085
AUS,ZAF,2004,1230.326
AUS,ZAF,2005,1261.3104
AUS,ZAF,2006,1546.8718
AUS,ZAF,2007,1598.9152
AUS,ZAF,2008,1803.9237
AUS,ZAF,2009,1198.9923
AUS,ZAF,2010,1443.8529
AUS,ZAF,2011,1742.2366
AUS,ZAF,2012,1552.2797
AUS,ZAF,2013,1471.7817
AUS,ZAF,2014,1201.9645
AUT,AUS,1984,70.489998
AUT,AUS,1985,79.32
AUT,AUS,1986,101.34
AUT,AUS,1987,114.08
AUT,AUS,1988,135.57001
AUT,AUS,1989,165.1382
AUT,AUS,1990,183.50745
AUT,AUS,1991,168.11966
AUT,AUS,1992,180.06604
AUT,AUS,1993,170.72383
AUT,AUS,1994,187.75381
AUT,AUS,1995,248.46043
AUT,AUS,1996,337.92783
AUT,AUS,1997,341.25693
AUT,AUS,1998,299.04123
AUT,AUS,1999,345.88141
AUT,AUS,2000,336.75415
AUT,AUS,2001,286.83536
AUT,AUS,2002,398.46875
AUT,AUS,2003,550.85364
AUT,AUS,2004,675.68414
AUT,AUS,2005,816.42004
AUT,AUS,2006,839.24036
AUT,AUS,2007,927.86414
AUT,AUS,2008,1042.502
AUT,AUS,2009,888.64478
AUT,AUS,2010,925.30371
AUT,AUS,2011,911.94366
AUT,AUS,2012,982.7439
AUT,AUS,2013,965.08594
AUT,AUS,2014,1033.7712
AUT,BEL,1984,273.00879
AUT,BEL,1985,375.1228
AUT,BEL,1986,551.58478
AUT,BEL,1987,608.66559
AUT,BEL,1988,679.71271
AUT,BEL,1989,732.53589
AUT,BEL,1990,838.80371
AUT,BEL,1991,785.79651
AUT,BEL,1992,840.07507
AUT,BEL,1993,696.90308
AUT,BEL,1994,709.87659
AUT,BEL,1995,861.36511
AUT,BEL,1996,883.29907
AUT,BEL,1997,918.62408
AUT,BEL,1998,991.03961
AUT,BEL,1999,1083.2126
AUT,BEL,2000,1076.4788
AUT,BEL,2001,1221.11
AUT,BEL,2002,1100.85
AUT,BEL,2003,1361.8639
AUT,BEL,2004,1524.1829
AUT,BEL,2005,1952.6774
AUT,BEL,2006,2222.0991
AUT,BEL,2007,2273.1177
AUT,BEL,2008,2762.3584
AUT,BEL,2009,2163.0801
AUT,BEL,2010,2439.4514
AUT,BEL,2011,2783.4465
AUT,BEL,2012,2551.2485
AUT,BEL,2013,2698.1621
AUT,BEL,2014,2791.926
AUT,CAN,1984,131.8
AUT,CAN,1985,146.8
AUT,CAN,1986,168.89999
AUT,CAN,1987,205.60001
AUT,CAN,1988,252.55228
AUT,CAN,1989,350.22797
AUT,CAN,1990,383.24811
AUT,CAN,1991,244.42102
AUT,CAN,1992,272.73715
AUT,CAN,1993,410.58969
AUT,CAN,1994,332.42331
AUT,CAN,1995,430.1207
AUT,CAN,1996,509.58865
AUT,CAN,1997,478.69196
AUT,CAN,1998,474.22421
AUT,CAN,1999,472.94016
AUT,CAN,2000,537.53943
AUT,CAN,2001,633.10382
AUT,CAN,2002,679.56671
AUT,CAN,2003,815.3645
AUT,CAN,2004,1085.209
AUT,CAN,2005,1171.1254
AUT,CAN,2006,1380.7979
AUT,CAN,2007,1471.7344
AUT,CAN,2008,1570.2574
AUT,CAN,2009,1144.5286
AUT,CAN,2010,1255.0212
AUT,CAN,2011,1421.6288
AUT,CAN,2012,1473.473
AUT,CAN,2013,1582.5841
AUT,CAN,2014,1673.1466
AUT,CHE,1984,1036.2
AUT,CHE,1985,1096.4
AUT,CHE,1986,1620
AUT,CHE,1987,1954
AUT,CHE,1988,2197.8999
AUT,CHE,1989,2239.4209
AUT,CHE,1990,2747.2607
AUT,CHE,1991,2543.7498
AUT,CHE,1992,2571.4863
AUT,CHE,1993,2478.2659
AUT,CHE,1994,2807.3484
AUT,CHE,1995,3384.8789
AUT,CHE,1996,3097.3914
AUT,CHE,1997,2860.686
AUT,CHE,1998,3164.2793
AUT,CHE,1999,3120
AUT,CHE,2000,2927.7888
AUT,CHE,2001,3010.3738
AUT,CHE,2002,3501.0178
AUT,CHE,2003,4204.9136
AUT,CHE,2004,4894.0054
AUT,CHE,2005,5798.2554
AUT,CHE,2006,6070.8008
AUT,CHE,2007,6740.8364
AUT,CHE,2008,7326.4316
AUT,CHE,2009,6670.9771
AUT,CHE,2010,7639.6772
AUT,CHE,2011,9028.7559
AUT,CHE,2012,8227.9658
AUT,CHE,2013,8606.6201
AUT,CHE,2014,9569.3945
AUT,CZE,1993,1074.1138
AUT,CZE,1994,1333.0863
AUT,CZE,1995,1592.0364
AUT,CZE,1996,1753.1675
AUT,CZE,1997,1302.7616
AUT,CZE,1998,1861.0051
AUT,CZE,1999,1767.3556
AUT,CZE,2000,1747.8748
AUT,CZE,2001,1830.5508
AUT,CZE,2002,1932.0758
AUT,CZE,2003,2409.1672
AUT,CZE,2004,2813.2979
AUT,CZE,2005,3029.9595
AUT,CZE,2006,4699.6636
AUT,CZE,2007,6000.4307
AUT,CZE,2008,7455.9937
AUT,CZE,2009,5488.9287
AUT,CZE,2010,6109.6138
AUT,CZE,2011,6631.376
AUT,CZE,2012,5971.0386
AUT,CZE,2013,5987.2915
AUT,CZE,2014,6326.5522
AUT,DEU,1990,15041.063
AUT,DEU,1991,16255.275
AUT,DEU,1992,17960.758
AUT,DEU,1993,17476.762
AUT,DEU,1994,18198.752
AUT,DEU,1995,16229.021
AUT,DEU,1996,16804.285
AUT,DEU,1997,16011.508
AUT,DEU,1998,18259.539
AUT,DEU,1999,18812.785
AUT,DEU,2000,19133.031
AUT,DEU,2001,18584.258
AUT,DEU,2002,20066.203
AUT,DEU,2003,23600.561
AUT,DEU,2004,30117.785
AUT,DEU,2005,31405.916
AUT,DEU,2006,39234.836
AUT,DEU,2007,46382.965
AUT,DEU,2008,51492.555
AUT,DEU,2009,40495.738
AUT,DEU,2010,46224.949
AUT,DEU,2011,54970.508
AUT,DEU,2012,49956.164
AUT,DEU,2013,51965.02
AUT,DEU,2014,51376.211
AUT,DNK,1984,171.73
AUT,DNK,1985,193.38
AUT,DNK,1986,278.54001
AUT,DNK,1987,316.34
AUT,DNK,1988,324.04999
AUT,DNK,1989,318.67007
AUT,DNK,1990,381.20255
AUT,DNK,1991,393.94705
AUT,DNK,1992,410.7063
AUT,DNK,1993,350.61774
AUT,DNK,1994,353.01282
AUT,DNK,1995,426.52991
AUT,DNK,1996,388.117
AUT,DNK,1997,428.03534
AUT,DNK,1998,470.25272
AUT,DNK,1999,500.672
AUT,DNK,2000,485.47391
AUT,DNK,2001,485.91718
AUT,DNK,2002,553.75024
AUT,DNK,2003,706.95673
AUT,DNK,2004,814.19696
AUT,DNK,2005,873.74048
AUT,DNK,2006,935.87311
AUT,DNK,2007,1079.293
AUT,DNK,2008,1167.2517
AUT,DNK,2009,784.61432
AUT,DNK,2010,766.35529
AUT,DNK,2011,873.9679
AUT,DNK,2012,903.08569
AUT,DNK,2013,907.8656
AUT,DNK,2014,923.35773
AUT,ESP,1984,147.92999
AUT,ESP,1985,177.81
AUT,ESP,1986,279.95999
AUT,ESP,1987,402.03
AUT,ESP,1988,527.78003
AUT,ESP,1989,587.99097
AUT,ESP,1990,729.92804
AUT,ESP,1991,696.34198
AUT,ESP,1992,748.79639
AUT,ESP,1993,835.23224
AUT,ESP,1994,971.78998
AUT,ESP,1995,1019.8624
AUT,ESP,1996,1230.0415
AUT,ESP,1997,1277.964
AUT,ESP,1998,1351.3951
AUT,ESP,1999,1612.6757
AUT,ESP,2000,1500.8933
AUT,ESP,2001,1608.3571
AUT,ESP,2002,1843.6111
AUT,ESP,2003,2359.2441
AUT,ESP,2004,2649.5862
AUT,ESP,2005,2372.6316
AUT,ESP,2006,2751.5525
AUT,ESP,2007,3846.281
AUT,ESP,2008,3692.3518
AUT,ESP,2009,2487.321
AUT,ESP,2010,2655.052
AUT,ESP,2011,3026.1438
AUT,ESP,2012,2441.9961
AUT,ESP,2013,2395.875
AUT,ESP,2014,2389.6038
AUT,FIN,1984,139.17999
AUT,FIN,1985,157.09
AUT,FIN,1986,201.64
AUT,FIN,1987,256.03
AUT,FIN,1988,259.51999
AUT,FIN,1989,302.34659
AUT,FIN,1990,367.40253
AUT,FIN,1991,262.5228
AUT,FIN,1992,259.44315
AUT,FIN,1993,205.63034
AUT,FIN,1994,260.40396
AUT,FIN,1995,344.11914
AUT,FIN,1996,323.07272
AUT,FIN,1997,312.75458
AUT,FIN,1998,349.09183
AUT,FIN,1999,315.2774
AUT,FIN,2000,329.10321
AUT,FIN,2001,370.33801
AUT,FIN,2002,420.79449
AUT,FIN,2003,571.15179
AUT,FIN,2004,555.90619
AUT,FIN,2005,567.66888
AUT,FIN,2006,607.97583
AUT,FIN,2007,721.5777
AUT,FIN,2008,813.9248
AUT,FIN,2009,561.77588
AUT,FIN,2010,915.17712
AUT,FIN,2011,952.41809
AUT,FIN,2012,854.42499
AUT,FIN,2013,902.44189
AUT,FIN,2014,879.8996
AUT,FRA,1984,649.09998
AUT,FRA,1985,717
AUT,FRA,1986,1029
AUT,FRA,1987,1288.5
AUT,FRA,1988,1521
AUT,FRA,1989,1613.11
AUT,FRA,1990,2079.4001
AUT,FRA,1991,1942.1483
AUT,FRA,1992,2064.4539
AUT,FRA,1993,1811.7876
AUT,FRA,1994,2049.9812
AUT,FRA,1995,2262.9243
AUT,FRA,1996,2200.2502
AUT,FRA,1997,2110.2688
AUT,FRA,1998,2416.5818
AUT,FRA,1999,2561.1309
AUT,FRA,2000,2656.5601
AUT,FRA,2001,3269.7495
AUT,FRA,2002,3646.8513
AUT,FRA,2003,4148.2451
AUT,FRA,2004,4471.9263
AUT,FRA,2005,4614.1406
AUT,FRA,2006,4739.3877
AUT,FRA,2007,5675.8657
AUT,FRA,2008,6390.5806
AUT,FRA,2009,5169.7847
AUT,FRA,2010,6411.876
AUT,FRA,2011,7171.1699
AUT,FRA,2012,7318.3638
AUT,FRA,2013,7896.1416
AUT,FRA,2014,8374.209
AUT,GBR,1984,705.29999
AUT,GBR,1985,818
AUT,GBR,1986,1034.2
AUT,GBR,1987,1286.6
AUT,GBR,1988,1555.561
AUT,GBR,1989,1528.1997
AUT,GBR,1990,1706.8112
AUT,GBR,1991,1619.467
AUT,GBR,1992,1667.6572
AUT,GBR,1993,1456.2365
AUT,GBR,1994,1560.5208
AUT,GBR,1995,1300.4855
AUT,GBR,1996,1600.4908
AUT,GBR,1997,1876.3793
AUT,GBR,1998,1954.433
AUT,GBR,1999,2421.9333
AUT,GBR,2000,2143.751
AUT,GBR,2001,2469.7896
AUT,GBR,2002,3212.4697
AUT,GBR,2003,4164.4795
AUT,GBR,2004,3926.6951
AUT,GBR,2005,3929.2332
AUT,GBR,2006,4468.4912
AUT,GBR,2007,4908.5679
AUT,GBR,2008,4263.1304
AUT,GBR,2009,3535.6648
AUT,GBR,2010,4021.9507
AUT,GBR,2011,4656.5474
AUT,GBR,2012,4119.7695
AUT,GBR,2013,4460.1143
AUT,GBR,2014,5071.0664
AUT,GRC,1984,88.730003
AUT,GRC,1985,111.92
AUT,GRC,1986,114.06
AUT,GRC,1987,173.74001
AUT,GRC,1988,152.90929
AUT,GRC,1989,222.49683
AUT,GRC,1990,270.71222
AUT,GRC,1991,274.17883
AUT,GRC,1992,332.80566
AUT,GRC,1993,231.855
AUT,GRC,1994,225.28319
AUT,GRC,1995,244.98438
AUT,GRC,1996,328.89999
AUT,GRC,1997,279.22812
AUT,GRC,1998,293.49432
AUT,GRC,1999,277.63031
AUT,GRC,2000,242.5739
AUT,GRC,2001,222.93629
AUT,GRC,2002,243.3992
AUT,GRC,2003,444.1235
AUT,GRC,2004,557.61298
AUT,GRC,2005,636.84302
AUT,GRC,2006,778.3399
AUT,GRC,2007,1061.5179
AUT,GRC,2008,1234.2601
AUT,GRC,2009,898.95178
AUT,GRC,2010,759.48181
AUT,GRC,2011,625.94672
AUT,GRC,2012,533.84497
AUT,GRC,2013,583.65112
AUT,GRC,2014,579.00281
AUT,HKG,1990,146.68
AUT,HKG,1991,163.42
AUT,HKG,1992,184.13
AUT,HKG,1993,183.63
AUT,HKG,1994,212.06
AUT,HKG,1995,263.04
AUT,HKG,1996,232.72
AUT,HKG,1997,233
AUT,HKG,1998,193.57
AUT,HKG,1999,208.62
AUT,HKG,2000,281.85
AUT,HKG,2001,339.55
AUT,HKG,2002,563.76
AUT,HKG,2003,478.1
AUT,HKG,2004,504.74
AUT,HKG,2005,588.24
AUT,HKG,2006,599.37
AUT,HKG,2007,613.12
AUT,HKG,2008,621.39
AUT,HKG,2009,510.04
AUT,HKG,2010,533.53
AUT,HKG,2011,549.93
AUT,HKG,2012,565.88
AUT,HKG,2013,537.16
AUT,HKG,2014,509.1
AUT,HKG,2015,413.88
AUT,HKG,2016,393.16
AUT,HKG,2017,365.9
AUT,HKG,2018,340.7
AUT,HKG,2019,352.77
AUT,HUN,1984,410.78
AUT,HUN,1985,527.37
AUT,HUN,1986,594.08002
AUT,HUN,1987,625.62
AUT,HUN,1988,670.06
AUT,HUN,1989,751.93097
AUT,HUN,1990,858.03741
AUT,HUN,1991,1156.2
AUT,HUN,1992,1294.9
AUT,HUN,1993,1466
AUT,HUN,1994,1748.3
AUT,HUN,1995,1663.7
AUT,HUN,1996,1535.647
AUT,HUN,1997,2242.7161
AUT,HUN,1998,2468.989
AUT,HUN,1999,2491.6289
AUT,HUN,2000,2365.8999
AUT,HUN,2001,2479.1411
AUT,HUN,2002,2579.645
AUT,HUN,2003,2981.699
AUT,HUN,2004,4955.7202
AUT,HUN,2005,4368.3472
AUT,HUN,2006,4859.3027
AUT,HUN,2007,5830.3008
AUT,HUN,2008,6767.6567
AUT,HUN,2009,5083.5903
AUT,HUN,2010,5477.3467
AUT,HUN,2011,6777.8799
AUT,HUN,2012,6820.084
AUT,HUN,2013,6765.4551
AUT,HUN,2014,7653.77
AUT,IDN,1984,37.599998
AUT,IDN,1985,30.9
AUT,IDN,1986,53.299999
AUT,IDN,1987,92.199997
AUT,IDN,1988,83.300003
AUT,IDN,1989,95.633293
AUT,IDN,1990,89.133293
AUT,IDN,1991,115.69041
AUT,IDN,1992,203.57451
AUT,IDN,1993,277.67542
AUT,IDN,1994,186.83501
AUT,IDN,1995,315.276
AUT,IDN,1996,303.79901
AUT,IDN,1997,286.116
AUT,IDN,1998,176.14113
AUT,IDN,1999,118.61976
AUT,IDN,2000,110.68043
AUT,IDN,2001,102.7411
AUT,IDN,2002,75.092003
AUT,IDN,2003,66.123642
AUT,IDN,2004,77.932129
AUT,IDN,2005,106.59136
AUT,IDN,2006,89.101547
AUT,IDN,2007,127.6797
AUT,IDN,2008,358.52832
AUT,IDN,2009,259.29675
AUT,IDN,2010,291.98398
AUT,IDN,2011,396.40683
AUT,IDN,2012,324.47549
AUT,IDN,2013,383.60187
AUT,IDN,2014,342.95499
AUT,IND,1984,30.556431
AUT,IND,1985,28.24861
AUT,IND,1986,51.098923
AUT,IND,1987,59.676735
AUT,IND,1988,69.485718
AUT,IND,1989,102.69707
AUT,IND,1990,85.774536
AUT,IND,1991,71.709412
AUT,IND,1992,57.644287
AUT,IND,1993,46.436573
AUT,IND,1994,51.638233
AUT,IND,1995,71.760002
AUT,IND,1996,124.18915
AUT,IND,1997,95.849998
AUT,IND,1998,64.974998
AUT,IND,1999,64.849998
AUT,IND,2000,68.625
AUT,IND,2001,71.78447
AUT,IND,2002,142.61238
AUT,IND,2003,192.30539
AUT,IND,2004,245.57047
AUT,IND,2005,323.60083
AUT,IND,2006,427.70563
AUT,IND,2007,553.04285
AUT,IND,2008,655.86157
AUT,IND,2009,778.53784
AUT,IND,2010,786.40143
AUT,IND,2011,1027.4159
AUT,IND,2012,957.08832
AUT,IND,2013,846.67053
AUT,IND,2014,854.26984
AUT,IRL,1984,36.200001
AUT,IRL,1985,34.310001
AUT,IRL,1986,43.709999
AUT,IRL,1987,50.299999
AUT,IRL,1988,60.849022
AUT,IRL,1989,59.925098
AUT,IRL,1990,77.039925
AUT,IRL,1991,86.784904
AUT,IRL,1992,91.762619
AUT,IRL,1993,90.927284
AUT,IRL,1994,97.463196
AUT,IRL,1995,72.615463
AUT,IRL,1996,80.057899
AUT,IRL,1997,74.805885
AUT,IRL,1998,90.053635
AUT,IRL,1999,112.3846
AUT,IRL,2000,114.8018
AUT,IRL,2001,139.9151
AUT,IRL,2002,205.8517
AUT,IRL,2003,213.3873
AUT,IRL,2004,180.0723
AUT,IRL,2005,232.27161
AUT,IRL,2006,206.52901
AUT,IRL,2007,252.6378
AUT,IRL,2008,288.99271
AUT,IRL,2009,264.11209
AUT,IRL,2010,218.6559
AUT,IRL,2011,252.3806
AUT,IRL,2012,265.50049
AUT,IRL,2013,278.85001
AUT,IRL,2014,271.81799
AUT,ITA,1984,1537.2
AUT,ITA,1985,1625.7
AUT,ITA,1986,2147.6001
AUT,ITA,1987,2888.5
AUT,ITA,1988,3326.6001
AUT,ITA,1989,3532.2847
AUT,ITA,1990,4146.5313
AUT,ITA,1991,3991.4849
AUT,ITA,1992,4116.7886
AUT,ITA,1993,3273.2144
AUT,ITA,1994,3761.356
AUT,ITA,1995,4868.2241
AUT,ITA,1996,4745.897
AUT,ITA,1997,4769.0439
AUT,ITA,1998,5186.021
AUT,ITA,1999,5476.3379
AUT,ITA,2000,5426.9312
AUT,ITA,2001,5629.458
AUT,ITA,2002,6580.9131
AUT,ITA,2003,8587.251
AUT,ITA,2004,9703.1895
AUT,ITA,2005,9680.0176
AUT,ITA,2006,11594.016
AUT,ITA,2007,12865.024
AUT,ITA,2008,12601.936
AUT,ITA,2009,10026.552
AUT,ITA,2010,11200.511
AUT,ITA,2011,13136.724
AUT,ITA,2012,11559.991
AUT,ITA,2013,11753.075
AUT,ITA,2014,11248.678
AUT,JPN,1984,195.2
AUT,JPN,1985,181.3
AUT,JPN,1986,273
AUT,JPN,1987,353.29999
AUT,JPN,1988,442.20001
AUT,JPN,1989,518.3913
AUT,JPN,1990,707.7381
AUT,JPN,1991,773.73041
AUT,JPN,1992,748.45618
AUT,JPN,1993,692.87
AUT,JPN,1994,793.68298
AUT,JPN,1995,904.159
AUT,JPN,1996,963.90039
AUT,JPN,1997,877.82422
AUT,JPN,1998,613.2066
AUT,JPN,1999,830.63721
AUT,JPN,2000,870.89166
AUT,JPN,2001,899.00928
AUT,JPN,2002,916.987
AUT,JPN,2003,1054.52
AUT,JPN,2004,1306.223
AUT,JPN,2005,1325.6925
AUT,JPN,2006,1510.9928
AUT,JPN,2007,1596.5598
AUT,JPN,2008,1557.0421
AUT,JPN,2009,1355.2563
AUT,JPN,2010,1505.0448
AUT,JPN,2011,1828.2185
AUT,JPN,2012,1839.4106
AUT,JPN,2013,1726.2124
AUT,JPN,2014,1797.4098
AUT,KOR,1984,38.900002
AUT,KOR,1985,69.5
AUT,KOR,1986,116.6
AUT,KOR,1987,126.8
AUT,KOR,1988,103.3
AUT,KOR,1989,106.78433
AUT,KOR,1990,156
AUT,KOR,1991,157.2
AUT,KOR,1992,211.2
AUT,KOR,1993,231.60001
AUT,KOR,1994,290.39999
AUT,KOR,1995,429.60001
AUT,KOR,1996,579.59998
AUT,KOR,1997,451.20001
AUT,KOR,1998,241.2
AUT,KOR,1999,194.39999
AUT,KOR,2000,244.8638
AUT,KOR,2001,284.96524
AUT,KOR,2002,332.73901
AUT,KOR,2003,380.12701
AUT,KOR,2004,454.25
AUT,KOR,2005,644.62097
AUT,KOR,2006,737.716
AUT,KOR,2007,873.30902
AUT,KOR,2008,979.04199
AUT,KOR,2009,862.70898
AUT,KOR,2010,1014.7086
AUT,KOR,2011,1329.9889
AUT,KOR,2012,1261.8896
AUT,KOR,2013,1382.5723
AUT,KOR,2014,1344.329
AUT,KWT,1984,39.099998
AUT,KWT,1985,48.987003
AUT,KWT,1986,34.938702
AUT,KWT,1987,38.846169
AUT,KWT,1988,41.303913
AUT,KWT,1989,37.708565
AUT,KWT,1990,31
AUT,KWT,1991,23.6
AUT,KWT,1992,34.400002
AUT,KWT,1993,27.354225
AUT,KWT,1994,42.012718
AUT,KWT,1995,68.499344
AUT,KWT,1996,89.902
AUT,KWT,1997,61.685955
AUT,KWT,1998,53.090176
AUT,KWT,1999,40.980583
AUT,KWT,2000,30.42732
AUT,KWT,2001,31.73632
AUT,KWT,2002,45.25972
AUT,KWT,2003,83.471413
AUT,KWT,2004,81.116966
AUT,KWT,2005,90.369293
AUT,KWT,2006,121.34969
AUT,KWT,2007,154.7722
AUT,KWT,2008,166.59071
AUT,KWT,2009,122.25609
AUT,KWT,2010,91.610313
AUT,KWT,2011,78.013763
AUT,KWT,2012,116.77787
AUT,KWT,2013,385.7095
AUT,KWT,2014,260.23471
AUT,MEX,1984,9.6999998
AUT,MEX,1985,12.1
AUT,MEX,1986,23.811415
AUT,MEX,1987,14.2615
AUT,MEX,1988,20.0112
AUT,MEX,1989,25.812599
AUT,MEX,1990,46.274799
AUT,MEX,1991,78.2463
AUT,MEX,1992,124.6696
AUT,MEX,1993,113.5541
AUT,MEX,1994,129.0388
AUT,MEX,1995,96.263199
AUT,MEX,1996,124.4452
AUT,MEX,1997,153.362
AUT,MEX,1998,211.0295
AUT,MEX,1999,187.07104
AUT,MEX,2000,194.51399
AUT,MEX,2001,241.5923
AUT,MEX,2002,205.28935
AUT,MEX,2003,280.27615
AUT,MEX,2004,399.12631
AUT,MEX,2005,482.9491
AUT,MEX,2006,581.03485
AUT,MEX,2007,701.52362
AUT,MEX,2008,874.64343
AUT,MEX,2009,510.86469
AUT,MEX,2010,674.04321
AUT,MEX,2011,825.54791
AUT,MEX,2012,963.80853
AUT,MEX,2013,1024.9557
AUT,MEX,2014,1167.7833
AUT,MYS,1984,13.94
AUT,MYS,1985,24
AUT,MYS,1986,18.860001
AUT,MYS,1987,18.030001
AUT,MYS,1988,30.629999
